"","id","city","region","first_choice","second_choice","would_not_use","gender","race","target","emotion","image_race","image_gender"
"1379",45238898,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-028","Anger","Black","Female"
"1380",15448937,"PA","Lebanon","Happiness","Neutral","Anger","male","white","BF-028","Happiness","Black","Female"
"1381",13991797,"SC","Goose Creek","Happiness","Neutral","Anger","female","black","BF-028","Happiness","Black","Female"
"1382",34854490,"CA","Reseda","Happiness","Neutral","Anger","male","asian","BF-028","Happiness","Black","Female"
"1383",45212694,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-028","Happiness","Black","Female"
"1384",31200300,NA,NA,"Happiness","Neutral","Disgust","female","other","BF-028","Happiness","Black","Female"
"1385",45185406,NA,NA,"Happiness","Surprise","Anger","female","black","BF-028","Happiness","Black","Female"
"1386",45194805,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-028","Fear","Black","Female"
"1387",45214884,"NY","New York","Surprise","Fear","Happiness","female","black","BF-028","Fear","Black","Female"
"1388",45315022,"GA","Atlanta","Neutral","Neutral","Happiness","female","black","BF-028","Fear","Black","Female"
"1389",41752257,"IA","Davenport","Happiness","Surprise","Anger","female","white","BF-006","Happiness","Black","Female"
"1390",15004831,"RI","Riverside","Happiness","Neutral","Sadness","female","white","BF-006","Happiness","Black","Female"
"1391",45315294,"NY","New York","Happiness","Surprise","Anger","female","black","BF-006","Happiness","Black","Female"
"1392",45214633,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-006","Happiness","Black","Female"
"1393",45231609,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-006","Happiness","Black","Female"
"1394",45238470,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-006","Happiness","Black","Female"
"1395",6367365,NA,NA,"Fear","Disgust","Happiness","female","white","BF-006","Fear","Black","Female"
"1396",39589091,"NV","Las Vegas","Disgust","Fear","Happiness","male","white","BF-006","Fear","Black","Female"
"1397",45137241,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-006","Fear","Black","Female"
"1398",45212694,"NY","New York","Anger","Fear","Happiness","female","black","BF-006","Anger","Black","Female"
"1399",45185406,NA,NA,"Neutral","Anger","Happiness","female","black","BF-006","Anger","Black","Female"
"1400",45194805,"NY","New York","Anger","Disgust","Happiness","female","black","BF-006","Anger","Black","Female"
"1401",45227964,"NV","Las Vegas","Happiness","Surprise","Disgust","female","white","BF-043","Happiness","Black","Female"
"1402",6377879,"IA","Council Bluffs","Happiness","Happiness","Fear","female","white","BF-043","Happiness","Black","Female"
"1403",21973970,"WI","Beloit","Happiness","Surprise","Anger","female","white","BF-043","Happiness","Black","Female"
"1404",45183244,"CA","San Francisco","Happiness","Surprise","Sadness","female","black","BF-043","Happiness","Black","Female"
"1405",41265265,"MN","Mound","Happiness","Neutral","Anger","female","white","BF-043","Happiness","Black","Female"
"1406",21973970,"WI","Beloit","Happiness","Neutral","Disgust","female","white","BF-043","Happiness","Black","Female"
"1407",45137241,"NY","New York","Anger","Disgust","Happiness","female","black","BF-043","Anger","Black","Female"
"1408",41812828,"IL","Chicago","Anger","Disgust","Happiness","male","latino","BF-043","Anger","Black","Female"
"1409",45185085,"CA","San Jose","Disgust","I don't know","Disgust","female","black","BF-043","Anger","Black","Female"
"1410",45205782,"NY","New York","Anger","Fear","Happiness","female","black","BF-043","Fear","Black","Female"
"1411",45183244,"CA","San Francisco","Fear","Surprise","Happiness","female","black","BF-043","Fear","Black","Female"
"1412",45328227,"NY","New York","Fear","Surprise","Happiness","female","black","BF-043","Fear","Black","Female"
"1413",39250191,"OH","Northwood","Happiness","Neutral","Sadness","female","white","BF-050","Happiness","Black","Female"
"1414",32909939,"VA","Glen Allen","Happiness","I don't know","I don't know","female","black","BF-050","Happiness","Black","Female"
"1415",14723284,"NY","New York","Happiness","Neutral","Anger","female","white","BF-050","Happiness","Black","Female"
"1416",6720676,"PA","Pittsburgh","Disgust","Anger","Happiness","female","white","BF-050","Anger","Black","Female"
"1417",45227964,"NV","Las Vegas","Disgust","Anger","Happiness","female","white","BF-050","Anger","Black","Female"
"1418",5814726,"MT","Philipsburg","Anger","Disgust","Happiness","female","white","BF-050","Anger","Black","Female"
"1419",39589091,"NV","Las Vegas","Happiness","I don't know","Sadness","male","white","BF-050","Happiness","Black","Female"
"1420",6367365,NA,NA,"Happiness","Neutral","Disgust","female","white","BF-050","Happiness","Black","Female"
"1421",45137241,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-050","Happiness","Black","Female"
"1422",15298546,"OH","Cleveland","Surprise","Disgust","Happiness","female","white","BF-050","Fear","Black","Female"
"1423",41752257,"IA","Davenport","Surprise","Disgust","Neutral","female","white","BF-050","Fear","Black","Female"
"1424",34928865,"PA","Philadelphia","Surprise","Happiness","Anger","male","white","BF-050","Fear","Black","Female"
"1425",31613324,"IL","Round Lake","Happiness","Neutral","Anger","female","white","BF-033","Happiness","Black","Female"
"1426",43822631,"MN","Saint Paul","Happiness","Surprise","Sadness","female","black","BF-033","Happiness","Black","Female"
"1427",45077052,"WA","Seattle","Happiness","Surprise","Disgust","male","latino","BF-033","Happiness","Black","Female"
"1428",45212740,"NY","New York","Fear","Surprise","Happiness","female","black","BF-033","Fear","Black","Female"
"1429",13095205,"WI","Racine","Fear","Disgust","Happiness","female","white","BF-033","Fear","Black","Female"
"1430",45190354,"CA","San Francisco","Happiness","Surprise","Sadness","female","black","BF-033","Fear","Black","Female"
"1431",45238882,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-033","Anger","Black","Female"
"1432",45238898,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-033","Anger","Black","Female"
"1433",45238899,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-033","Anger","Black","Female"
"1434",45320061,"CA","San Francisco","Happiness","I don't know","Sadness","male","white","BF-033","Happiness","Black","Female"
"1435",6341779,"NY","Brockport","Happiness","Happiness","Anger","female","white","BF-033","Happiness","Black","Female"
"1436",45214633,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-033","Happiness","Black","Female"
"1437",1905769,"TX","Dallas","Neutral","Sadness","Happiness","male","asian","BF-044","Anger","Black","Female"
"1438",45214633,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-044","Anger","Black","Female"
"1439",45231609,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-044","Anger","Black","Female"
"1440",15448937,"PA","Lebanon","Happiness","Surprise","Anger","male","white","BF-044","Happiness","Black","Female"
"1441",45044458,"OH","Bellaire","Happiness","Neutral","Anger","male","white","BF-044","Happiness","Black","Female"
"1442",45185085,"CA","San Jose","Happiness","Happiness","Happiness","female","black","BF-044","Happiness","Black","Female"
"1443",6367365,NA,NA,"Happiness","Neutral","Fear","female","white","BF-044","Happiness","Black","Female"
"1444",39589091,"NV","Las Vegas","Happiness","I don't know","Disgust","male","white","BF-044","Happiness","Black","Female"
"1445",31349958,"IL","Quincy","Happiness","Surprise","Disgust","female","white","BF-044","Happiness","Black","Female"
"1446",45238881,"CA","Los Angeles","Surprise","Fear","Happiness","female","black","BF-044","Fear","Black","Female"
"1447",45238858,"CA","Los Angeles","Surprise","Sadness","Happiness","female","black","BF-044","Fear","Black","Female"
"1448",45238856,"CA","Los Angeles","Surprise","Sadness","Happiness","female","black","BF-044","Fear","Black","Female"
"1449",45227964,"NV","Las Vegas","Neutral","Happiness","Disgust","female","white","BF-013","Happiness","Black","Female"
"1450",5814726,"MT","Philipsburg","Neutral","Happiness","Fear","female","white","BF-013","Happiness","Black","Female"
"1451",6377879,"IA","Council Bluffs","Happiness","Happiness","Disgust","female","white","BF-013","Happiness","Black","Female"
"1452",19425875,"OH","Napoleon","Happiness","Surprise","Anger","male","white","BF-013","Happiness","Black","Female"
"1453",45190373,"CA","San Francisco","Happiness","Happiness","Fear","female","black","BF-013","Happiness","Black","Female"
"1454",39438102,"IN","Anderson","Happiness","Surprise","Sadness","female","white","BF-013","Happiness","Black","Female"
"1455",45238470,"CA","Los Angeles","Surprise","Happiness","Anger","female","black","BF-013","Fear","Black","Female"
"1456",45238858,"CA","Los Angeles","Surprise","Happiness","Anger","female","black","BF-013","Fear","Black","Female"
"1457",45238856,"CA","Los Angeles","Surprise","Happiness","Anger","female","black","BF-013","Fear","Black","Female"
"1458",34110399,"OH","Hamilton","Anger","Disgust","Happiness","female","white","BF-013","Anger","Black","Female"
"1459",15298546,"OH","Cleveland","Anger","Disgust","Happiness","female","white","BF-013","Anger","Black","Female"
"1460",41752257,"IA","Davenport","Anger","Disgust","Happiness","female","white","BF-013","Anger","Black","Female"
"1461",45238898,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-018","Happiness","Black","Female"
"1462",45238899,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-018","Happiness","Black","Female"
"1463",44828798,"MN","Duluth","Happiness","Neutral","Fear","female","white","BF-018","Happiness","Black","Female"
"1464",43987776,"PA","Ambler","Anger","Disgust","Happiness","male","white","BF-018","Anger","Black","Female"
"1465",34110399,"OH","Hamilton","Anger","Disgust","Anger","female","white","BF-018","Anger","Black","Female"
"1466",15298546,"OH","Cleveland","Anger","Disgust","Happiness","female","white","BF-018","Anger","Black","Female"
"1467",34110399,"OH","Hamilton","Neutral","Happiness","Anger","female","white","BF-018","Happiness","Black","Female"
"1468",15298546,"OH","Cleveland","Happiness","Neutral","Fear","female","white","BF-018","Happiness","Black","Female"
"1469",41752257,"IA","Davenport","Happiness","Neutral","Anger","female","white","BF-018","Happiness","Black","Female"
"1470",43822631,"MN","Saint Paul","Disgust","Surprise","Happiness","female","black","BF-018","Fear","Black","Female"
"1471",45077052,"WA","Seattle","Surprise","Disgust","Anger","male","latino","BF-018","Fear","Black","Female"
"1472",43987776,"PA","Ambler","Surprise","Disgust","Happiness","male","white","BF-018","Fear","Black","Female"
"1473",45169465,"NY","New York","Fear","Surprise","Happiness","female","black","BF-039","Fear","Black","Female"
"1474",45315022,"GA","Atlanta","Surprise","Fear","Happiness","female","black","BF-039","Fear","Black","Female"
"1475",45190380,"NY","New York","Disgust","Fear","Happiness","female","black","BF-039","Fear","Black","Female"
"1476",39250191,"OH","Northwood","Happiness","Neutral","Fear","female","white","BF-039","Happiness","Black","Female"
"1477",32909939,"VA","Glen Allen","Happiness","I don't know","I don't know","female","black","BF-039","Happiness","Black","Female"
"1478",14723284,"NY","New York","Happiness","Neutral","Anger","female","white","BF-039","Happiness","Black","Female"
"1479",45238898,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-039","Happiness","Black","Female"
"1480",45238882,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-039","Happiness","Black","Female"
"1481",45238899,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-039","Happiness","Black","Female"
"1482",45320061,"CA","San Francisco","Anger","Sadness","Happiness","male","white","BF-039","Anger","Black","Female"
"1483",6341779,"NY","Brockport","Anger","Disgust","Happiness","female","white","BF-039","Anger","Black","Female"
"1484",2438945,"MI","Garden City","Anger","Disgust","Happiness","female","white","BF-039","Anger","Black","Female"
"1485",39250191,"OH","Northwood","Happiness","Neutral","Disgust","female","white","BF-016","Happiness","Black","Female"
"1486",32909939,"VA","Glen Allen","Happiness","I don't know","Anger","female","black","BF-016","Happiness","Black","Female"
"1487",14723284,"NY","New York","Happiness","Neutral","Sadness","female","white","BF-016","Happiness","Black","Female"
"1488",14723284,"NY","New York","Surprise","Fear","Happiness","female","white","BF-016","Fear","Black","Female"
"1489",22345789,"MI","Spring Lake","Fear","Surprise","Sadness","female","white","BF-016","Fear","Black","Female"
"1490",34609243,NA,NA,"Surprise","Fear","Neutral","female","white","BF-016","Fear","Black","Female"
"1491",45212721,"NY","New York","Happiness","Surprise","Disgust","female","black","BF-016","Happiness","Black","Female"
"1492",39487239,"WI","Green Bay","Happiness","Surprise","Sadness","female","white","BF-016","Happiness","Black","Female"
"1493",39438102,"IN","Anderson","Happiness","Happiness","Anger","female","white","BF-016","Happiness","Black","Female"
"1494",31613324,"IL","Round Lake","Anger","Disgust","Happiness","female","white","BF-016","Anger","Black","Female"
"1495",45077052,"WA","Seattle","Disgust","Anger","Happiness","male","latino","BF-016","Anger","Black","Female"
"1496",34928865,"PA","Philadelphia","Disgust","Anger","Neutral","male","white","BF-016","Anger","Black","Female"
"1497",41752257,"IA","Davenport","Happiness","Neutral","Sadness","female","white","BF-011","Happiness","Black","Female"
"1498",15004831,"RI","Riverside","Happiness","Surprise","Sadness","female","white","BF-011","Happiness","Black","Female"
"1499",45315294,"NY","New York","Happiness","Surprise","Anger","female","black","BF-011","Happiness","Black","Female"
"1500",2438945,"MI","Garden City","Happiness","Surprise","Anger","female","white","BF-011","Happiness","Black","Female"
"1501",1905769,"TX","Dallas","Happiness","Happiness","Sadness","male","asian","BF-011","Happiness","Black","Female"
"1502",5861591,"OH","Youngstown","Happiness","Surprise","Anger","female","white","BF-011","Happiness","Black","Female"
"1503",45183244,"CA","San Francisco","Anger","Disgust","Happiness","female","black","BF-011","Anger","Black","Female"
"1504",41265265,"MN","Mound","Disgust","Anger","Happiness","female","white","BF-011","Anger","Black","Female"
"1505",45328227,"NY","New York","Anger","Sadness","Happiness","female","black","BF-011","Anger","Black","Female"
"1506",41812828,"IL","Chicago","Surprise","Disgust","Anger","male","latino","BF-011","Fear","Black","Female"
"1507",31613324,"IL","Round Lake","Surprise","Disgust","Sadness","female","white","BF-011","Fear","Black","Female"
"1508",34928865,"PA","Philadelphia","Surprise","Fear","Happiness","male","white","BF-011","Fear","Black","Female"
"1509",43987776,"PA","Ambler","Happiness","Surprise","Disgust","male","white","BF-048","Happiness","Black","Female"
"1510",34609243,NA,NA,"Happiness","Surprise","Anger","female","white","BF-048","Happiness","Black","Female"
"1511",34110399,"OH","Hamilton","Happiness","Neutral","Anger","female","white","BF-048","Happiness","Black","Female"
"1512",43822631,"MN","Saint Paul","Disgust","Anger","Happiness","female","black","BF-048","Anger","Black","Female"
"1513",45077052,"WA","Seattle","Sadness","Fear","Happiness","male","latino","BF-048","Anger","Black","Female"
"1514",39911407,"NY","Buffalo","Anger","Disgust","Happiness","male","white","BF-048","Anger","Black","Female"
"1515",41812828,"IL","Chicago","Happiness","Surprise","Sadness","male","latino","BF-048","Happiness","Black","Female"
"1516",31613324,"IL","Round Lake","Happiness","Neutral","Anger","female","white","BF-048","Happiness","Black","Female"
"1517",34928865,"PA","Philadelphia","Happiness","Surprise","Sadness","male","white","BF-048","Happiness","Black","Female"
"1518",14723284,"NY","New York","Surprise","Fear","Happiness","female","white","BF-048","Fear","Black","Female"
"1519",41545007,"NV","Las Vegas","Surprise","Sadness","Happiness","female","white","BF-048","Fear","Black","Female"
"1520",31349958,"IL","Quincy","Surprise","Fear","Anger","female","white","BF-048","Fear","Black","Female"
"1521",45137241,"NY","New York","Anger","Disgust","Happiness","female","black","BF-012","Anger","Black","Female"
"1522",41812828,"IL","Chicago","Anger","Sadness","Happiness","male","latino","BF-012","Anger","Black","Female"
"1523",31613324,"IL","Round Lake","Anger","Disgust","Happiness","female","white","BF-012","Anger","Black","Female"
"1524",41812828,"IL","Chicago","Surprise","Fear","Anger","male","latino","BF-012","Fear","Black","Female"
"1525",31613324,"IL","Round Lake","Surprise","Fear","Happiness","female","white","BF-012","Fear","Black","Female"
"1526",34928865,"PA","Philadelphia","Surprise","Fear","Sadness","male","white","BF-012","Fear","Black","Female"
"1527",45212721,"NY","New York","Happiness","Happiness","Anger","female","black","BF-012","Happiness","Black","Female"
"1528",39487239,"WI","Green Bay","Happiness","Neutral","Disgust","female","white","BF-012","Happiness","Black","Female"
"1529",39438102,"IN","Anderson","Happiness","Neutral","Disgust","female","white","BF-012","Happiness","Black","Female"
"1530",20623511,"OH","Cleveland","Happiness","I don't know","Disgust","female","black","BF-012","Happiness","Black","Female"
"1531",39734761,"VA","Vienna","Happiness","Surprise","Anger","female","white","BF-012","Happiness","Black","Female"
"1532",44141581,"NY","Buffalo","Happiness","Surprise","Neutral","male","white","BF-012","Happiness","Black","Female"
"1533",41545007,"NV","Las Vegas","Happiness","Surprise","Sadness","female","white","BF-031","Happiness","Black","Female"
"1534",34824899,NA,NA,"Happiness","I don't know","Disgust","female","white","BF-031","Happiness","Black","Female"
"1535",31349958,"IL","Quincy","Happiness","Surprise","Sadness","female","white","BF-031","Happiness","Black","Female"
"1536",41265265,"MN","Mound","Happiness","Neutral","Anger","female","white","BF-031","Happiness","Black","Female"
"1537",32004236,"MI","Zeeland","Happiness","Neutral","Fear","female","asian","BF-031","Happiness","Black","Female"
"1538",22345789,"MI","Spring Lake","Happiness","Neutral","Disgust","female","white","BF-031","Happiness","Black","Female"
"1539",45227964,"NV","Las Vegas","Disgust","Sadness","Happiness","female","white","BF-031","Fear","Black","Female"
"1540",6377879,"IA","Council Bluffs","Fear","Disgust","Happiness","female","white","BF-031","Fear","Black","Female"
"1541",5814726,"MT","Philipsburg","Surprise","Disgust","I don't know","female","white","BF-031","Fear","Black","Female"
"1542",27770607,"TX","El Paso","Anger","Sadness","Happiness","male","latino","BF-031","Anger","Black","Female"
"1543",43987776,"PA","Ambler","Disgust","Surprise","Happiness","male","white","BF-031","Anger","Black","Female"
"1544",34609243,NA,NA,"Disgust","Anger","Happiness","female","white","BF-031","Anger","Black","Female"
"1545",2438945,"MI","Garden City","Happiness","Surprise","Anger","female","white","BF-036","Happiness","Black","Female"
"1546",1905769,"TX","Dallas","Happiness","Neutral","Disgust","male","asian","BF-036","Happiness","Black","Female"
"1547",45214633,"CA","Los Angeles","Happiness","Surprise","Disgust","female","black","BF-036","Happiness","Black","Female"
"1548",45212740,"NY","New York","Anger","Disgust","Happiness","female","latino","BF-036","Anger","Black","Female"
"1549",45169465,"NY","New York","Anger","Disgust","Happiness","female","black","BF-036","Anger","Black","Female"
"1550",45190380,"NY","New York","Anger","Disgust","Happiness","female","black","BF-036","Anger","Black","Female"
"1551",45205782,"NY","New York","Surprise","Disgust","Happiness","female","latino","BF-036","Fear","Black","Female"
"1552",39147083,"NJ","Maple Shade","Disgust","Anger","Happiness","female","black","BF-036","Fear","Black","Female"
"1553",45183244,"CA","San Francisco","Surprise","Disgust","Happiness","female","black","BF-036","Fear","Black","Female"
"1554",6367365,NA,NA,"Disgust","Neutral","Surprise","female","white","BF-036","Happiness","Black","Female"
"1555",31349958,"IL","Quincy","Happiness","Neutral","Sadness","female","white","BF-036","Happiness","Black","Female"
"1556",34824899,NA,NA,"Happiness","Neutral","Sadness","female","white","BF-036","Happiness","Black","Female"
"1557",45320061,"CA","San Francisco","Happiness","Surprise","Sadness","male","white","BF-029","Happiness","Black","Female"
"1558",6341779,"NY","Brockport","Happiness","Happiness","Anger","female","white","BF-029","Happiness","Black","Female"
"1559",2438945,"MI","Garden City","Happiness","Surprise","Sadness","female","white","BF-029","Happiness","Black","Female"
"1560",6377879,"IA","Council Bluffs","Surprise","Fear","Happiness","female","white","BF-029","Fear","Black","Female"
"1561",39250191,"OH","Northwood","Surprise","Disgust","Happiness","female","white","BF-029","Fear","Black","Female"
"1562",21973970,"WI","Beloit","Surprise","Fear","Happiness","female","white","BF-029","Fear","Black","Female"
"1563",6377879,"IA","Council Bluffs","Anger","Disgust","Happiness","female","white","BF-029","Anger","Black","Female"
"1564",39250191,"OH","Northwood","Anger","Disgust","Neutral","female","white","BF-029","Anger","Black","Female"
"1565",32909939,"VA","Glen Allen","Anger","I don't know","Happiness","female","black","BF-029","Anger","Black","Female"
"1566",45194805,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-029","Happiness","Black","Female"
"1567",45315022,"GA","Atlanta","Happiness","Surprise","Sadness","female","black","BF-029","Happiness","Black","Female"
"1568",45214884,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-029","Happiness","Black","Female"
"1569",43987776,"PA","Ambler","Surprise","Disgust","Happiness","male","white","BF-020","Fear","Black","Female"
"1570",34110399,"OH","Hamilton","Surprise","Happiness","Anger","female","white","BF-020","Fear","Black","Female"
"1571",15298546,"OH","Cleveland","Surprise","Happiness","Anger","female","white","BF-020","Fear","Black","Female"
"1572",20623511,"OH","Cleveland","Happiness","Surprise","Disgust","female","black","BF-020","Happiness","Black","Female"
"1573",39734761,"VA","Vienna","Happiness","Surprise","Anger","female","white","BF-020","Happiness","Black","Female"
"1574",19838540,"AL","Mobile","Happiness","Neutral","Sadness","female","black","BF-020","Happiness","Black","Female"
"1575",19838540,"AL","Mobile","Happiness","Neutral","Sadness","female","black","BF-020","Happiness","Black","Female"
"1576",45316626,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-020","Happiness","Black","Female"
"1577",45190354,"CA","San Francisco","Happiness","Surprise","Sadness","female","black","BF-020","Happiness","Black","Female"
"1578",45202169,"NY","New York","Happiness","Happiness","Disgust","male","black","BF-020","Happiness","Black","Female"
"1579",44204650,"NH","Amherst","Surprise","Disgust","Happiness","male","other","BF-020","Anger","Black","Female"
"1580",45102429,"NY","New York","Disgust","Anger","Happiness","female","black","BF-020","Anger","Black","Female"
"1581",30655535,"SC","North Charleston","Disgust","Surprise","Fear","female","black","BF-020","Anger","Black","Female"
"1582",45212694,"NY","New York","Surprise","Fear","Happiness","female","white","BF-023","Fear","Black","Female"
"1583",39487239,"WI","Green Bay","Surprise","Disgust","Happiness","female","white","BF-023","Fear","Black","Female"
"1584",45214884,"NY","New York","Surprise","Fear","Happiness","female","black","BF-023","Fear","Black","Female"
"1585",45320061,"CA","San Francisco","Happiness","Surprise","Anger","male","white","BF-023","Happiness","Black","Female"
"1586",45320061,"CA","San Francisco","Happiness","Surprise","Anger","male","white","BF-023","Happiness","Black","Female"
"1587",6341779,"NY","Brockport","Happiness","Happiness","Anger","female","white","BF-023","Happiness","Black","Female"
"1588",41545007,"NV","Las Vegas","Happiness","Neutral","Sadness","female","white","BF-023","Happiness","Black","Female"
"1589",31349958,"IL","Quincy","Happiness","Surprise","Disgust","female","white","BF-023","Happiness","Black","Female"
"1590",34824899,NA,NA,"Happiness","Neutral","Sadness","female","white","BF-023","Happiness","Black","Female"
"1591",31613324,"IL","Round Lake","Anger","Disgust","Happiness","female","white","BF-023","Anger","Black","Female"
"1592",45077052,"WA","Seattle","Disgust","Sadness","Happiness","male","latino","BF-023","Anger","Black","Female"
"1593",43822631,"MN","Saint Paul","Disgust","Sadness","Happiness","female","black","BF-023","Anger","Black","Female"
"1594",45227964,"NV","Las Vegas","Happiness","Neutral","Fear","female","white","BF-047","Happiness","Black","Female"
"1595",6377879,"IA","Council Bluffs","Happiness","Happiness","Sadness","female","white","BF-047","Happiness","Black","Female"
"1596",5814726,"MT","Philipsburg","Neutral","Happiness","Fear","female","white","BF-047","Happiness","Black","Female"
"1597",45238470,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-047","Happiness","Black","Female"
"1598",45238472,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-047","Happiness","Black","Female"
"1599",45238471,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-047","Happiness","Black","Female"
"1600",45102429,"NY","New York","Anger","Fear","Happiness","female","black","BF-047","Anger","Black","Female"
"1601",44204650,"NH","Amherst","Sadness","Anger","Happiness","male","other","BF-047","Anger","Black","Female"
"1602",30655535,"SC","North Charleston","Anger","Disgust","Happiness","female","black","BF-047","Anger","Black","Female"
"1603",15448937,"PA","Lebanon","Surprise","Anger","Happiness","male","white","BF-047","Fear","Black","Female"
"1604",45044458,"OH","Bellaire","Surprise","Disgust","Happiness","male","white","BF-047","Fear","Black","Female"
"1605",45185085,"CA","San Jose","Surprise","Surprise","Surprise","female","black","BF-047","Fear","Black","Female"
"1606",19425875,"OH","Napoleon","Surprise","Disgust","Happiness","male","white","BF-025","Fear","Black","Female"
"1607",45190373,"CA","San Francisco","Surprise","Fear","Happiness","female","black","BF-025","Fear","Black","Female"
"1608",39438102,"IN","Anderson","Surprise","Fear","Happiness","female","white","BF-025","Fear","Black","Female"
"1609",20623511,"OH","Cleveland","Happiness","I don't know","Disgust","female","black","BF-025","Happiness","Black","Female"
"1610",39734761,"VA","Vienna","Happiness","Surprise","Anger","female","white","BF-025","Happiness","Black","Female"
"1611",44141581,"NY","Buffalo","Happiness","Surprise","Happiness","male","white","BF-025","Happiness","Black","Female"
"1612",45238470,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-025","Anger","Black","Female"
"1613",45238472,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-025","Anger","Black","Female"
"1614",45238471,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-025","Anger","Black","Female"
"1615",45212740,"NY","New York","Happiness","Surprise","Sadness","female","latino","BF-025","Happiness","Black","Female"
"1616",13095205,"WI","Racine","Happiness","Surprise","Fear","female","white","BF-025","Happiness","Black","Female"
"1617",45169465,"NY","New York","Happiness","Surprise","Sadness","female","black","BF-025","Happiness","Black","Female"
"1618",1905769,"TX","Dallas","Anger","Disgust","Happiness","male","asian","BF-021","Anger","Black","Female"
"1619",45214633,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-021","Anger","Black","Female"
"1620",45231609,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-021","Anger","Black","Female"
"1621",45238470,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-021","Happiness","Black","Female"
"1622",45238472,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-021","Happiness","Black","Female"
"1623",45238471,"CA","Los Angeles","Happiness","Surprise","Anger","female","black","BF-021","Happiness","Black","Female"
"1624",35408915,"IN","Muncie","Happiness","Surprise","Disgust","male","white","BF-021","Happiness","Black","Female"
"1625",44828798,"MN","Duluth","Happiness","Neutral","Anger","female","white","BF-021","Happiness","Black","Female"
"1626",30655535,"SC","North Charleston","Happiness","Surprise","Anger","female","black","BF-021","Happiness","Black","Female"
"1627",43822631,"MN","Saint Paul","Surprise","Disgust","Happiness","female","black","BF-021","Fear","Black","Female"
"1628",39911407,"NY","Buffalo","Surprise","Fear","Happiness","male","white","BF-021","Fear","Black","Female"
"1629",27770607,"TX","El Paso","Surprise","Sadness","Happiness","male","latino","BF-021","Fear","Black","Female"
"1630",27770607,"TX","El Paso","Surprise","Sadness","Happiness","male","latino","BF-021","Fear","Black","Female"
"1631",39250191,"OH","Northwood","Happiness","Happiness","Anger","female","white","BF-005","Happiness","Black","Female"
"1632",32909939,"VA","Glen Allen","Happiness","I don't know","Sadness","female","black","BF-005","Happiness","Black","Female"
"1633",21973970,"WI","Beloit","Happiness","Surprise","Anger","female","white","BF-005","Happiness","Black","Female"
"1634",20623511,"OH","Cleveland","Neutral","Happiness","Fear","female","black","BF-005","Happiness","Black","Female"
"1635",39734761,"VA","Vienna","Neutral","Disgust","Surprise","female","white","BF-005","Happiness","Black","Female"
"1636",19838540,"AL","Mobile","Disgust","Anger","Happiness","female","black","BF-005","Happiness","Black","Female"
"1637",45190380,"NY","New York","Fear","Surprise","Happiness","female","latino","BF-005","Fear","Black","Female"
"1638",45316626,"NY","New York","Surprise","Fear","Happiness","female","latino","BF-005","Fear","Black","Female"
"1639",45190354,"CA","San Francisco","Surprise","Fear","Happiness","female","black","BF-005","Fear","Black","Female"
"1640",45238898,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-005","Anger","Black","Female"
"1641",45238882,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-005","Anger","Black","Female"
"1642",45238899,"CA","Los Angeles","Anger","Disgust","Happiness","female","black","BF-005","Anger","Black","Female"
"1643",15448937,"PA","Lebanon","Happiness","Surprise","Anger","male","white","BF-051","Happiness","Black","Female"
"1644",13991797,"SC","Goose Creek","Happiness","Surprise","Sadness","female","black","BF-051","Happiness","Black","Female"
